SMILES,pIC50
O=C(N(C/1C2=C(Cl)C=CC=C2)CCCN3C=CN=C3)NC1=N/CC(N4CCC(C=CC=C5)=C5C4)=O,5.397940009
O=C(N(C/1C2=CC=CO2)CCCN3C=CN=C3)NC1=N\CC(N4CCC(C=CC=C5)=C5C4)=O,5.173925197
O=C(N(C/1CCCC)CCCN2C=CN=C2)NC1=N\CC(N3CCC(C=CC=C4)=C4C3)=O,5.119186408
O=C(N(C/1CC)CCCN2C=CN=C2)NC1=N\CC(N3CCC(C=CC=C4)=C4C3)=O,5.119186408
O=C(N(C/1C2=CC(F)=CC=C2)CCCN3C=CN=C3)NC1=N\CC(N4CCC(C=CC=C5)=C5C4)=O,5.397940009
O=C(N(C/1C2=C(F)C=CC=C2)CCCN3C=CN=C3)NC1=N/CC(N4CCC(C=CC=C5)=C5C4)=O,5.236572006
O=C(N(C/1C2=CC=C(F)C=C2)CCCN3C=CN=C3)NC1=N\CC(N4CCC(C=CC=C5)=C5C4)=O,5.508638306
O=C(N(C/1C2=CC=C(O)C=C2)CCCN3C=CN=C3)NC1=N\CC(N4CCC(C=CC=C5)=C5C4)=O,5.508638306
O=C(N(C/1C)CCCN2C=CN=C2)NC1=N/C(C3=CC=CC=C3)C4=CC=CC=C4,5.026872146
O=C(N(C/1C2=CC=CC=C2)CCCN3C=CN=C3)NC1=N/C(C4=CC=CC=C4)C5=CC=CC=C5,5.236572006
O=C(N(C/1C2OC=CCC2)CCCN3C=CN=C3)NC1=N/C(C4=CC=CC=C4)C5=CC=CC=C5,5.026872146
O=C(N(C/1C2=C(F)C(F)=CC=C2)CCCN3C=CN=C3)NC1=N/C(C4=CC=CC=C4)C5=CC=CC=C5,5.119186408
O=C(N(C/1C2=CC(F)=CC(F)=C2)CCCN3C=CN=C3)NC1=N/C(C4=CC=CC=C4)C5=CC=CC=C5,5.508638306
O=C(N(C/1CO)CCCN2C=CN=C2)NC1=N/C(C3=CC=CC=C3)C4=CC=CC=C4,5.173925197
O=C(N(C/1CCCC)CCCN2C=CN=C2)NC1=N/C(C3=CC=CC=C3)C4=CC=CC=C4,5.236572006
O=C(N(C/1C2=C(F)C=CC=C2)CCCN3C=CN=C3)NC1=N/C(C4=CC=CC=C4)C5=CC=CC=C5,5.397940009
O=C(N(C/1C2=CC(F)=CC=C2)CCCN3C=CN=C3)NC1=N/C(C4=CC=CC=C4)C5=CC=CC=C5,5.236572006
O=C(N(C/1C2=CC=C(O)C=C2)CCCN3C=CN=C3)NC1=N/C(C4=CC=CC=C4)C5=CC=CC=C5,5.026872146
O=C(N(C/1C2=CC(F)=CC(F)=C2)CCCN3C=CN=C3)NC1=N\CC4=CC=CN=C4,5.070581074
O=C(N(C/1C2=CC=CC(F)=C2)CCCN3C=CN=C3)NC1=N\CC4=CC=CN=C4,5.070581074
O=C(N(C/1C2=CC=CC=C2)CCCN3C=CN=C3)NC1=N\CC4=CC=CC=C4,5.070581074
O=C(N(C/1C2=CC(F)=CC(F)=C2)CCCN3C=CN=C3)NC1=N\CC4=CC=CC=C4,5.236572006
O=C(N(C/1C2=CC=C(Cl)C(F)=C2)CCCN3C=CN=C3)NC1=N\CC4=CC=CC=C4,5.173925197
O=C(N(C/1C2=CC=CN2)CCCN3C=CN=C3)NC1=N\CC4=CC=CC=C4,5.026872146
O=C(N(C/1C2=C(F)C(F)=CC=C2)CCCN3C=CN=C3)NC1=N/CC4=CC=CC=C4,5.236572006
O=C(N(C/1C2=C(Cl)C=CC=C2)CCCN3C=CN=C3)NC1=N/CC4=CC=CC=C4,5.397940009
O=C(N(C/1C2=C(F)C=CC=C2)CCCN3C=CN=C3)NC1=N/CC4=CC=CC=C4,5.236572006
O=C(N(C/1C2=CC=C(O)C=C2)CCCN3C=CN=C3)NC1=N\CC4=CC=CC=C4,5.173925197
O=C(N(C/1CO)CCCN2C=CN=C2)NC1=N\C3=CC=C(OC4=CC=CC=C4)C=C3,5.070581074
O=C(N(C/1C2=CC=C(Cl)C(F)=C2)CCCN3C=CN=C3)NC1=N/C4=CC=C(OC5=CC=CC=C5)C=C4,5.119186408
O=C(N(C/1C2OC=CCC2)CCCN3C=CN=C3)NC1=N/C4=CC=C(OC5=CC=CC=C5)C=C4,5.30980392
O=C(N(C/1CCCC)CCCN2C=CN=C2)NC1=N\C3=CC=C(OC4=CC=CC=C4)C=C3,5.026872146
O=C(N(C/1CCC)CCCN2C=CN=C2)NC1=N\CCC(C3=CC=CC=C3)C4=CC=CC=C4,5.026872146
O=C(N(C/1C2=CC=CC=C2)CCCN3C=CN=C3)NC1=N/CCC(C4=CC=CC=C4)C5=CC=CC=C5,5.508638306
O=C(N(C/1C2OC=CCC2)CCCN3C=CN=C3)NC1=N/CCC(C4=CC=CC=C4)C5=CC=CC=C5,5.119186408
O=C(N(C/1C2=C(F)C(F)=CC=C2)CCCN3C=CN=C3)NC1=N/CCC(C4=CC=CC=C4)C5=CC=CC=C5,5.173925197
O=C(N(C/1C2=CC(F)=CC(F)=C2)CCCN3C=CN=C3)NC1=N/CCC(C4=CC=CC=C4)C5=CC=CC=C5,5.173925197
O=C(N(C/1C2=CC=C(Cl)C(F)=C2)CCCN3C=CN=C3)NC1=N/CCC(C4=CC=CC=C4)C5=CC=CC=C5,5.119186408
O=C(N(C/1C2=C(Cl)C=CC=C2)CCCN3C=CN=C3)NC1=N/CCC(C4=CC=CC=C4)C5=CC=CC=C5,5.173925197
O=C(N(C/1CO)CCCN2C=CN=C2)NC1=N\CCC(C3=CC=CC=C3)C4=CC=CC=C4,5.026872146
O=C(N(C/1C2=C(F)C=CC=C2)CCCN3C=CN=C3)NC1=N/CCC(C4=CC=CC=C4)C5=CC=CC=C5,5.173925197
O=C(N(C/1C2=CC(F)=CC=C2)CCCN3C=CN=C3)NC1=N/CCC(C4=CC=CC=C4)C5=CC=CC=C5,5.119186408
O=C(N(C/1C2=C(F)C(F)=CC=C2)CCCN3C=CN=C3)NC1=N/CC4=CC=CO4,5.070581074
O=C(N(C/1C2=CC(F)=CC(F)=C2)CCCN3C=CN=C3)NC1=N\CC4=CC=CO4,5.119186408
O=C(N(C/1C2=CC(C=CN3)=C3C=C2)C4=CC(N=CN5)=C5C=C4)NC1=N\C,8.397940009
O=C(N(C/1C2=CC(F)=C(Cl)C=C2)C3=CC(N=CN4)=C4C=C3)NC1=N\C5CC5,5.886056648
S=C(N(C/1C2=CC=C(C)C=C2)C3=CC(NC=N4)=C4C=C3)NC1=N/C(C)(C)CC(C)(C)C,5.236572006
O=C(N(C/1C2=CC(Br)=CS2)C3=CC(N=CN4)=C4C=C3)NC1=N\CC(N5CCCCC5)=O,5.173925197
O=C(N(C/1C2=CNC3=C2C=CC(C)=C3)C4=CC(N=CN5)=C5C=C4)NC1=N\CCCC6=CC=CC=C6,5.886056648
O=C(N(C/1C2=CC=NC3=C2C=CC=C3)C4=CC(N=CN5)=C5C=C4)NC1=N/C6C(C=CC=C7)=C7CC6,6.397940009
O=C(N(C/1C2=CC=C(NC=C3)C3=C2)C4=CC(N=CN5)=C5C=C4)NC1=N/C6CCCCC6O,6.397940009
O=C(N(C/1C2=CC(OCCO3)=C3C=C2)C4=CC(N=CN5)=C5C=C4)NC1=N\C,6.397940009
S=C(N(C/1C2=COC3=C(C=CC=C3)C2=O)C4=CC(N=CN5)=C5C=C4)NC1=N/CC6=CC=CC=C6,5.508638306
S=C(N(C/1C2=CC(Br)=CC(Br)=C2)C3=CC(N=CN4)=C4C=C3)NC1=N/CC(N5CCSCC5)=O,5.657577319
S=C(N(C/1C2=CC(OCCO3)=C3C=C2)C4=CC(N=CN5)=C5C=C4)NC1=N/C6=CC=CC(C#N)=C6,5.30980392
O=C(N(C/1C2=COC3=C(C=C(C)C=C3)C2=O)C4=CC(N=CN5)=C5C=C4)NC1=N/C6C(O)CCCC6,5.397940009
O=C(N(C/1C2=CC=C(Cl)C=C2)C3=CC(N=CN4)=C4C=C3)NC1=N\CN5N=NC6=CC=CC=C65,5.508638306
O=C(N(C/1C2=CC=C(N3CCCC3)C=C2)C4=CC(N=CN5)=C5C=C4)NC1=N/C6CCCC6,8.397940009
O=C(N(C/1CC(C)CC(C)(C)C)C2=CC(NC=N3)=C3C=C2)NC1=N/C4CCCCCC4,5.119186408
S=C(N(C/1C2=CC(Br)=CC(Br)=C2)C3=CC(N=CN4)=C4C=C3)NC1=N\CCCC5=CC=CC=C5,5.236572006
S=C(N(C/1C2=CC(Br)=CC(Br)=C2)C3=CC(NC=N4)=C4C=C3)NC1=N\CC5=CC=C(NC=C6)C6=C5,5.30980392
O=C(N(C/1CC(C)CC(C)(C)C)C2=CC(NC=N3)=C3C=C2)NC1=N/C4CCCCCC4,5.119186408
S=C(N(C/1C2=CC(Br)=CC(Br)=C2)C3=CC(N=CN4)=C4C=C3)NC1=N\CCCC5=CC=CC=C5,5.236572006
S=C(N(C/1C2=CC(Br)=CC(Br)=C2)C3=CC(NC=N4)=C4C=C3)NC1=N\CC5=CC=C(NC=C6)C6=C5,5.30980392
S=C(N(C/1C2=CC=C(Br)C=C2)C3=CC(N=CN4)=C4C=C3)NC1=N\CC5=CC=CC=C5,5.236572006
S=C(N(C/1C2=C(F)C(Cl)=CC=C2F)C3=CC(N=CN4)=C4C=C3)NC1=N/CC(N5CCCC(O)C5)=O,5.657577319
O=C(N(C/1C2=CC=CC=C2Cl)C3=CC(N=CN4)=C4C=C3)NC1=N/CC(N5CCSCC5)=O,5.236572006
S=C(N(C/1C2=CC=CC=C2CC)C3=CC(N=CN4)=C4C=C3)NC1=N/C5C(C=CC=C6)=C6CCC5,5.173925197
S=C(N(C/1C2=C(Br)C=C(OCO3)C3=C2)C4=CC(NC=N5)=C5C=C4)NC1=N\CCC6=CC=CS6,5.397940009
O=C(N(C/1C2=CC=CC=C2C(F)(F)F)C3=CC(N=CN4)=C4C=C3)NC1=N/C(C)C(C)(C)C,8.397940009
S=C(N(C/1C2=CC(OCO3)=C3C=C2Br)C4=CC(N=CN5)=C5C=C4)NC1=N/C(CC6=CC=CC=C6)C7=CC=CC=C7,5.026872146
S=C(N(C/1C2=C(C)C=C(C)C=C2)C3=CC(N=CN4)=C4C=C3)NC1=N\C5=CC=CC(C#N)=C5,5.070581074
S=C(N(C/1C2=CC=C(C)C=C2)C3=CC(N=CN4)=C4C=C3)NC1=N\C,5.026872146
O=C(N(C/1C2=C(C)N=CN2)C3=CC(N=CN4)=C4C=C3)NC1=N/C5C(O)CCCC5,5.070581074
S=C(N(C/1C2=CC(OCO3)=C3C=C2Br)C4=CC(N=CN5)=C5C=C4)NC1=N/CC(NN6CCCCC6)=O,5.657577319
S=C(N(C/1C2=CC=CC=C2C(F)(F)F)C3=CC(N=CN4)=C4C=C3)NC1=N/CC(N5CCCCC5)=O,5.886056648
S=C(N(C/1C2=CC=C(C)C=C2)C3=CC(N=CN4)=C4C=C3)NC1=N\CC5=CC(C=CN6)=C6C=C5,5.397940009
S=C(N(C/1C2=CC=C(Br)C=C2)C3=CC(N=CN4)=C4C=C3)NC1=N/C5C(C=CC=C6)=C6CC5,5.886056648
S=C(N(C/1C2=CC=C(Br)C=C2)C3=CC(N=CN4)=C4C=C3)NC1=N/CCCN5C(CCC5)=O,5.236572006
O=C(N(C/1C2=CC(F)=CC(F)=C2)C3=CC(N=CN4)=C4C=C3)NC1=N\CN5C6=CC=CC=C6N=N5,5.508638306
S=C(N(C/1C2=CCCCC2)C3=CC(N=CN4)=C4C=C3)NC1=N/C5=C(C(F)(F)F)C=CC=C5,5.173925197
S=C(N(C/1CC(C)CC(C)(C)C)C2=CC(N=CN3)=C3C=C2)NC1=N/C4C5=CC=CC=C5CCC4,5.173925197
S=C(N(C/1C2=CC=C(SC)C=C2)C3=CC(N=CN4)=C4C=C3)NC1=N\CN5C6=CC=CC=C6N=N5,8.397940009
S=C(N(C/1C2=CC(Br)=CC=C2)C3=CC(N=CN4)=C4C=C3)NC1=N\CC(N5CCSCC5)=O,5.657577319
O=C(N(C/1C2=CC(F)=CC(F)=C2)C3=CC(N=CN4)=C4C=C3)NC1=N\CC(C5=CC=CC=C5)O,6.397940009
O=C(N(C/1C2=C(F)C=CC(Cl)=C2F)C3=CC(N=CN4)=C4C=C3)NC1=N/CC(N5CCCC(O)C5)=O,6.397940009
O=C(N(C/1C2=CC3=NSN=C3C=C2)C4=CC(N=CN5)=C5C=C4)NC1=N\CCCN6CCCC6=O,8.397940009
O=C(N(C/1C2=CC=C(C)C=C2C)C3=CC(N=CN4)=C4C=C3)NC1=N/C(C)C,6.397940009
O=C1N(/C=N/CCCN)C(C)C(C2=CC(C=CC=C3)=C3C=C2)N1C4=CC(N=CN5)=C5C=C4,5.236572006
O=C(N(C/1C2=CC=CC=C2C(F)(F)F)C3=CC(N=CN4)=C4C=C3)NC1=N/C5CC5,5.30980392
O=C(N(C/1C2=CC(C=CC=C3)=C3C=C2)C4=CC(N=CN5)=C5C=C4)NC1=N\C,8.397940009
O=C(N(C/1C2=CC=CC=C2CC)C3=CC(N=CN4)=C4C=C3)NC1=N/C5C(C=CC=C6)=C6CCC5,5.657577319
S=C(N(C/1C2=CC=CC(Br)=C2)C3=CC(N=CN4)=C4C=C3)NC1=N/C5C(C=CC=C6)=C6CCC5,5.236572006
O=C(N(C/1C2=CC=C(Cl)C=C2)C3=CC(N=CN4)=C4C=C3)NC1=N\CC5=CC=CC=C5,8.397940009
O=C(N(C/1C2=CC(C=CN3)=C3C=C2)C4=CC(N=CN5)=C5C=C4)NC1=N\CCCN6CCOCC6,8.397940009
S=C(N(C/1C2=CC=CC(Br)=C2)C3=CC(N=CN4)=C4C=C3)NC1=N/C(CC5=CC=CC=C5)C6=CC=CC=C6,5.026872146
S=C(N(C/1C2C(C)C=C(C)CC2)C3=CC(NC=N4)=C4C=C3)NC1=N/C(C)C(C)(C)C,5.119186408
O=C(N(C/1C2=CC(C=CC=C3)=C3S2)C4=CC(N=CN5)=C5C=C4)NC1=N\CCCN6CCCC6=O,6.397940009
O=C(N(C/1C2=CC=C(C)C=C2)C3=CC(N=CN4)=C4C=C3)NC1=N\C,6.397940009
O=C(N(C/1C2=CC(OCO3)=C3C=C2)C4=CC(N=CN5)=C5C=C4)NC1=N\CCCN6CCCC6=O,8.397940009
O=C(N(C/1C2=CCCCC2)C3=CC(N=CN4)=C4C=C3)NC1=N/C(C5=CC=CC=C5)CC6=CC=CC=C6,5.508638306
O=C(N(C/1C2=CC=C(C)C=C2)C3=CC(N=CN4)=C4C=C3)NC1=N\CC5=CC(C=CN6)=C6C=C5,8.397940009
O=C(N(C/1C2=CC(C=CC=C3)=C3C=C2)C4=CC(N=CN5)=C5C=C4)NC1=N/C6CCCC6,8.397940009
O=C(N(C/1C2=CC(C=CC=C3)=C3S2)C4=CC(N=CN5)=C5C=C4)NC1=N\CCCC6=CC=CC=C6,5.886056648
O=C(N(C/1C2=CC(C=CN3)=C3C=C2)C4=CC(N=CN5)=C5C=C4)NC1=N\CN6C7=CC=CC=C7N=N6,8.397940009
O=C(N(C/1C2=CC(C#N)=CC=C2)C3=CC(N=CN4)=C4C=C3)NC1=N/C(C)C,6.397940009
S=C(N(C/1C2=CC(Br)=CC=C2)C3=CC(N=CN4)=C4C=C3)NC1=N/CCN5C(CCC5)=O,5.30980392
S=C(N(C/1C2=CC(OCO3)=C3C=C2)C4=CC(N=CN5)=C5C=C4)NC1=N\CN6C7=CC=CC=C7N=N6,5.886056648
O=C(N(C/1C2=CC(Br)=CC=C2)C3=CC(NC=N4)=C4C=C3)NC1=N/CC5=CC=CC=C5,8.397940009
S=C(N(C/1C(C)C)C2=CC(N=CN3)=C3C=C2)NC1=N\C(C)(C)CC(C)(C)C,5.173925197
O=C(N(C/1C2=CC(Br)=CC(Br)=C2)C3=CC(NC=N4)=C4C=C3)NC1=N\CC(N5CCSCC5)=O,5.397940009
O=C(N(C/1C2=CC=C(N(C)C)C=C2)C3=CC(NC=N4)=C4C=C3)NC1=N\CC5=CC=CN=C5,6.397940009
O=C(N(C/1C2=CC=C(SC)C=C2)C3=CC(NC=N4)=C4C=C3)NC1=N\CN5C(C=CC=C6)=C6N=N5,5.886056648
S=C(N(C/1C2=CC(Br)=CS2)C3=CC(NC=N4)=C4C=C3)NC1=N/CC(N5CCC(C=CC=C6)=C6C5)=O,5.886056648
S=C(N(C/1C2=C(F)C=CC(Cl)=C2F)C3=CC(NC=N4)=C4C=C3)NC1=N/C5C(C=CC=C6)=C6CCC5,5.657577319
O=C(N(C/1C2=CC(Br)=CS2)C3=CC(N=CN4)=C4C=C3)NC1=N/C5CCCCC5,5.886056648
S=C(N(C/1C2=CC(Br)=CC=C2)C3=CC(N=CN4)=C4C=C3)NC1=N/CCN5CCCC5=O,6.397940009
O=C(N(C/1C2=CC(Br)=CC(Br)=C2)C3=CC(N=CN4)=C4C=C3)NC1=N/C5CCCC5,8.397940009
S=C(N(C/1C2=CC(Br)=CS2)C3=CC(NC=N4)=C4C=C3)NC1=N/CC(N5CCCCC5)=O,6.397940009
S=C(N(C/1C2=C(F)C(Cl)=CC=C2F)C3=CC(NC=N4)=C4C=C3)NC1=N/C5=C(Cl)C=CC=C5Cl,5.173925197
O=C(N(C/1C2=NC(C)=CC=C2)C3=CC(NC=N4)=C4C=C3)NC1=N\CN5C(C=CC=C6)=C6N=N5,5.397940009
O=C(N(C/1C2=CC=CC=C2Cl)C3=CC(N=CN4)=C4C=C3)NC1=N/C5C(C=CC=C6)=C6CCC5,6.397940009
S=C(N(C/1C2=CC=NC3=C2C=CC=C3)C4=CC(N=CN5)=C5C=C4)NC1=N/C6C(C=CC=C7)=C7CC6,5.026872146
S=C(N(C/1C2=COC3=C(C=CC=C3)C2=O)C4=CC(N=CN5)=C5C=C4)NC1=N/C6=C(Cl)C=CC(Cl)=C6,5.508638306
O=C(N(C/1C2CCC(C)=CC2C)C3=CC(N=CN4)=C4C=C3)NC1=N/C5C(C=CC=C6)=C6CC5,5.30980392
S=C(N(C/1C2=CC=C(Cl)C=C2)C3=CC(N=CN4)=C4C=C3)NC1=N/C5=C(Cl)C=CC(Cl)=C5,5.173925197
O=C(N(C/1C2=CC(OCO3)=C3C=C2)C4=CC(N=CN5)=C5C=C4)NC1=N\C,5.886056648
O=C(N(C/1C2=C(Br)C=C3C(OCO3)=C2)C4=CC(NC=N5)=C5C=C4)NC1=N/C6CCCCC6,8.397940009
O=C(N(C/1CC(C)CC(C)(C)C)C2=CC(N=CN3)=C3C=C2)NC1=N/C4C5=CC=CC=C5CCC4,5.026872146
O=C(N(C/1)C2=CC(N=CN3)=C3C=C2)NC1=N/C4C(C=CC=C5)=C5CC4,5.397940009
O=C(N(C/1C2=CC=C(Br)C=C2)C3=CC(N=CN4)=C4C=C3)NC1=N/C5CCCCC5,8.397940009
S=C(N(C/1C2CCC(C)=CC2C)C3=CC(NC=N4)=C4C=C3)NC1=N/C(C)(C)CC(C)(C)C,5.236572006
O=C(N(C/1C2=C(Br)C=C(OCO3)C3=C2)C4=CC(NC=N5)=C5C=C4)NC1=N\CC(N6CCSCC6)=O,5.397940009
S=C(N(C/1C2=COC3=C(C=C(C)C=C3)C2=O)C4=CC(N=CN5)=C5C=C4)NC1=N/C6C(O)CCCC6,5.236572006
O=C(N(C/1C2=C(Br)C=C(OCO3)C3=C2)C4=CC(NC=N5)=C5C=C4)NC1=N\CN6C(C=CC=C7)=C7N=N6,6.397940009
O=C(N(C/1C2COCC2)C3=CC(N=CN4)=C4C=C3)NC1=N/C5CCCCCC5,5.026872146
O=C(N(C/1C2CCC(C)=CC2C)C3=CC(N=CN4)=C4C=C3)NC1=N/C(C)C(OC)=O,5.119186408
S=C(N(C/1C2=CC(C=CC=C3)=C3S2)C4=CC(N=CN5)=C5C=C4)NC1=N/CC(N6CCSCC6)=O,5.397940009
O=C(N(C/1C2=CC=C(Br)C=C2)C3=CC(N=CN4)=C4C=C3)NC1=N\CC(N5CCSCC5)=O,5.397940009
O=C(N(C/1C2=COC(C=CC=C3)=C3C2=O)C4=CC(N=CN5)=C5C=C4)NC1=N/CCCC6=CC=CC=C6,5.886056648
S=C(N(C/1C2=CC=C(N3CCCC3)C=C2)C4=CC(N=CN5)=C5C=C4)NC1=N/C6CCCC6,5.508638306
O=C(N(C/1C2=CC=C(Cl)C=C2)C3=CC(N=CN4)=C4C=C3)NC1=N/C5CCCC5,8.397940009
O=C(N(C/1C2=CC=NC3=C2C=CC=C3)C4=CC(N=CN5)=C5C=C4)NC1=N/CCCN6CCOCC6,5.30980392
O=C(N(C/1C2=COC3=C(C=C(C)C=C3)C2=O)C4=CC(N=CN5)=C5C=C4)NC1=N/C6C(C=CC=C7)=C7CC6,8.397940009
S=C(N(C/1C2=CC=CC(O)=C2)C3=CC(N=CN4)=C4C=C3)NC1=N/C5=C(Cl)C=CC(Cl)=C5,5.119186408
O=C(N(C/1C2=C3C(C=CC=N3)=CC=C2)C4=CC(N=CN5)=C5C=C4)NC1=N/CCCN6CCCC6=O,5.173925197
O=C(N(C/1C2=CC=C(Br)C=C2)C3=CC(N=CN4)=C4C=C3)NC1=N\CC5=CC=CC=C5,8.397940009
S=C(N(C/1C2=CC(OCCO3)=C3C=C2)C4=CC(N=CN5)=C5C=C4)NC1=N\CN6C(C=CC=C7)=C7N=N6,6.397940009
O=C(N(C/1C2=CC=C3C(C=CN3)=C2)C4=CC(N=CN5)=C5C=C4)NC1=N/C6C(C=CC=C7)=C7CC6,8.397940009
O=C(N(C/1C2=C(C)C=C(C)C=C2)C3=CC(N=CN4)=C4C=C3)NC1=N\CCC5=CNC6=C5C=CC=C6,8.397940009
O=C(N(C/1C2=C(F)C=CC(Cl)=C2F)C3=CC(N=CN4)=C4C=C3)NC1=N/C5CCCCC5,8.397940009
O=C(N(C/1C2=CC(C=CC=C3)=C3C=C2)C4=CC(N=CN5)=C5C=C4)NC1=N\CC6=CC=CN=C6,5.173925197
O=C(N(C/1C2=CC(C=CN3)=C3C=C2)C4=CC(N=CN5)=C5C=C4)NC1=N\CC(N6CCC(O)C6)=O,5.886056648
O=C(N(C/1C2=CNC3=C2C=C(Cl)C=C3)C4=CC(N=CN5)=C5C=C4)NC1=N\C,6.397940009
O=C(N(C/1C2=CC(C=CN3)=C3C=C2)C4=CC(N=CN5)=C5C=C4)NC1=N\CCCC6=CC=CC=C6,8.397940009
S=C(N(C/1C2=C(F)C=C(OC)C=C2)C3=CC(N=CN4)=C4C=C3)NC1=N/CC(N5CCSCC5)=O,5.173925197
O=C(N(C/1C2=CC3=C(NC=C3)C=C2)C4=CC(N=CN5)=C5C=C4)NC1=N/C6CCCC6,8.397940009
O=C(N(C/1C2=CC(F)=CC(F)=C2)C3=CC(N=CN4)=C4C=C3)NC1=N\CC5=CC=CN=C5,5.886056648
O=C(N(C/1C2=C(F)C(Cl)=CC=C2F)C3=CC(NC=N4)=C4C=C3)NC1=N/C5C(C=CC=C6)=C6CCC5,8.397940009
S=C(N(C/1C2=CC(F)=CC(F)=C2)C3=CC(N=CN4)=C4C=C3)NC1=N\CC(C5=CC=CC=C5)O,5.070581074
O=C(N(C/1C2=CNC3=C2C=CC(C)=C3)C4=CC(N=CN5)=C5C=C4)NC1=N\CC6=CC=CC=C6,8.397940009
O=C(N(C/1C2=CC3=NSN=C3C=C2)C4=CC(N=CN5)=C5C=C4)NC1=N/CCCN6CCCC6=O,5.397940009
O=C(N(C/1C2=CNC3=C2C=CC(F)=C3)C4=CC(N=CN5)=C5C=C4)NC1=N\CCCC6=CC=CC=C6,5.657577319
O=C(N(C/1C2=CC(C=CC=C3)=C3C=C2)C4=CC(N=CN5)=C5C=C4)NC1=N\CCN6CCOCC6,5.657577319
O=C(N(C/1C2=CC=CC=C2)C3=CC(N=CN4)=C4C=C3)NC1=N/C(C)C(OC)=O,5.119186408
O=C(N(C/1C2=CC=C(OCCO3)C3=C2)C4=CC(N=CN5)=C5C=C4)NC1=N/C6=CC(OCCO7)=C7C=C6,8.397940009
O=C(N(C/1C2=CC(Br)=CS2)C3=CC(NC=N4)=C4C=C3)NC1=N/C5C(C=CC=C6)=C6CCC5,5.657577319
S=C(N(C/1C2=CC=C(C)C=C2)C3=CC(NC=N4)=C4C=C3)NC1=N/C5=C(Cl)C=CC=C5Cl,5.119186408
O=C(N(C/1C2=CC3=NSN=C3C=C2)C4=CC(N=CN5)=C5C=C4)NC1=N/C6C(O)CCCC6,8.397940009
O=C(N(C/1C2=COC3=C(C=C(C)C=C3)C2=O)C4=CC(N=CN5)=C5C=C4)NC1=N/CCCC6=CC=CC=C6,6.397940009
S=C(N(C/1C2=CCCCC2)C3=CC(N=CN4)=C4C=C3)NC1=N/C(CC5=CC=CC=C5)C6=CC=CC=C6,5.070581074
O=C(N(C/1C2=CC(Br)=CC=C2)C3=CC(N=CN4)=C4C=C3)NC1=N\CCCN5CCCC5=O,8.397940009
O=C(N(C/1C2=CC=C(N(C)C)C=C2)C3=CC(N=CN4)=C4C=C3)NC1=N/C5C(C=CC=C6)=C6CC5,8.397940009
O=C(N(C/1C2CCC(C)=CC2C)C3=CC(N=CN4)=C4C=C3)NC1=N/CC(N5CCCN(C)CC5)=O,5.236572006
O=C(N(C/1C2=CC(F)=CC(F)=C2)C3=CC(N=CN4)=C4C=C3)NC1=N/C5CCCC5,6.397940009
O=C(N(C/1C2=CC=CC=C2)C3=CC(N=CN4)=C4C=C3)NC1=N/C5=C(CC)C=CC=C5,5.119186408
O=C(N(C/1C2=COC3=C(C=CC=C3)C2=O)C4=CC(N=CN5)=C5C=C4)NC1=N/C6CCCC6,5.119186408
O=C(N(C/1C2=C3C(C=CC=C3)=NC=C2)C4=CC(N=CN5)=C5C=C4)NC1=N/CCCN6CCCC6=O,5.508638306
O=C(N(C/1C2=CC(C=CN3)=C3C=C2)C4=CC(NC=N5)=C5C=C4)NC1=N\CC(N6CCC(O)CC6)=O,6.397940009
S=C(N(C/1C2=CC=C(C)C=C2)C3=CC(N=CN4)=C4C=C3)NC1=N/C(C)C(OC)=O,5.236572006
O=C(N(C/1C2=C(F)C=CC(Cl)=C2F)C3=CC(NC=N4)=C4C=C3)NC1=N/CC(N5CCCCC5)=O,5.30980392
S=C(N(C/1C2=CC=C(Cl)C=C2)C3=CC(N=CN4)=C4C=C3)NC1=N\CC5=CC=CC=C5,5.397940009
S=C(N(C/1C2=CC(C=CC=C3)=C3S2)C4=CC(N=CN5)=C5C=C4)NC1=N/CCCN6CCCC6=O,5.119186408
O=C(N(C/1C2=CC(C)=CC=C2)C3=CC(N=CN4)=C4C=C3)NC1=N/CCCN(C)C,5.026872146
O=C(N(C/1C2C(C)C=C(C)CC2)C3=CC(N=CN4)=C4C=C3)NC1=N/C(C)C,8.397940009
S=C(N(C/1C2=CC(OCO3)=C3C=C2)C4=CC(N=CN5)=C5C=C4)NC1=N\CCCN6CCCC6=O,5.173925197
S=C(N(C/1C2=CC=C(C=CC=C3)C3=C2)C4=CC(N=CN5)=C5C=C4)NC1=N/C6CCCC6,5.026872146
O=C(N(C/1C2=C(C)N=CN2)C3=CC(NC=N4)=C4C=C3)NC1=N/C5C(C=CC=C6)=C6CC5,6.397940009
S=C(N(C/1C2=CC(C=CC=C3)=C3S2)C4=CC(N=CN5)=C5C=C4)NC1=N\CCCC6=CC=CC=C6,5.508638306
O=C(N(C/1C2C(C)C=C(C)CC2)C3=CC(N=CN4)=C4C=C3)NC1=N/C5=CC(OCCO6)=C6C=C5,5.657577319
S=C(N(C/1C2=CC(C=CC=C3)=C3S2)C4=CC(N=CN5)=C5C=C4)NC1=N\CCC6=CC=CS6,5.508638306
S=C(N(C/1C2=CC(Br)=CC=C2)C3=CC(N=CN4)=C4C=C3)NC1=N\CC5=CC=CC=C5,5.173925197
